"행정구역별",1996,1996,1996,1996,1996,1997,1997,1997,1997,1997,1998,1998,1998,1998,1998,1998,1999,1999,1999,1999,1999,1999,2000,2000,2000,2000,2000,2001,2001,2001,2001,2001,2001,2002,2002,2002,2002,2002,2002,2003,2003,2003,2003,2003,2003,2004,2004,2004,2004,2004,2004,2005,2005,2005,2005,2005,2006,2006,2006,2006,2006,2006,2007,2007,2007,2007,2007,2007,2008,2008,2008,2008,2008,2008,2009,2009,2009,2009,2009,2009
"행정구역별",농가 (가구),상대표준오차,농가인구 (명),농가인구(남) (명),농가인구(여) (명),농가 (가구),상대표준오차,농가인구 (명),농가인구(남) (명),농가인구(여) (명),농가 (가구),상대표준오차,농가인구 (명),상대표준오차(농가인구),농가인구(남) (명),농가인구(여) (명),농가 (가구),상대표준오차,농가인구 (명),상대표준오차(농가인구),농가인구(남) (명),농가인구(여) (명),농가 (가구),상대표준오차,농가인구 (명),농가인구(남) (명),농가인구(여) (명),농가 (가구),상대표준오차,농가인구 (명),상대표준오차(농가인구),농가인구(남) (명),농가인구(여) (명),농가 (가구),상대표준오차,농가인구 (명),상대표준오차(농가인구),농가인구(남) (명),농가인구(여) (명),농가 (가구),상대표준오차,농가인구 (명),상대표준오차(농가인구),농가인구(남) (명),농가인구(여) (명),농가 (가구),상대표준오차,농가인구 (명),상대표준오차(농가인구),농가인구(남) (명),농가인구(여) (명),농가 (가구),상대표준오차,농가인구 (명),농가인구(남) (명),농가인구(여) (명),농가 (가구),상대표준오차,농가인구 (명),상대표준오차(농가인구),농가인구(남) (명),농가인구(여) (명),농가 (가구),상대표준오차,농가인구 (명),상대표준오차(농가인구),농가인구(남) (명),농가인구(여) (명),농가 (가구),상대표준오차,농가인구 (명),상대표준오차(농가인구),농가인구(남) (명),농가인구(여) (명),농가 (가구),상대표준오차,농가인구 (명),상대표준오차(농가인구),농가인구(남) (명),농가인구(여) (명)
"용인시",-,-,-,-,-,8912,-,33861,16754,17107,8735,5.9,33211,6.7,16679,16532,8375,6.5,31754,6.5,15913,15841,8152,-,29356,14737,14619,7880,7.6,28713,8.4,14424,14289,7872,7.3,28282,7.2,14215,14067,8688,6.5,31312,6.5,15940,15372,8539,8.9,30770,9.0,15332,15438,8194,-,27355,13669,13686,8130,5.4,25699,6.1,13334,12365,8555,6.1,27222,6.6,14024,13198,8284,5.7,26697,6.3,13571,13126,8508,5.0,27645,5.8,13928,13717
"파주시",-,-,-,-,-,10126,-,37979,18618,19361,10181,7.6,38349,7.7,19143,19205,10499,7.4,40758,7.9,20699,20059,9419,-,33865,16986,16879,9671,7.4,35329,8.1,17322,18006,8477,8.0,28875,8.8,14150,14726,8442,9.5,28238,9.5,13829,14409,8382,10.3,28548,9.5,13907,14641,8479,-,28138,14217,13921,8027,5.1,26330,6.3,13359,12971,8425,5.3,27132,6.0,13901,13231,8324,5.6,26690,5.9,13382,13308,8329,6.4,26480,6.8,13196,13284
"이천시",-,-,-,-,-,10503,-,37987,18629,19357,9984,6.7,35475,6.6,17671,17804,9595,7.7,34014,7.4,17108,16906,9854,-,34232,17304,16928,10143,5.8,34491,5.4,17242,17249,9760,5.4,32433,5.4,16677,15756,9850,4.6,32643,5.6,16627,16016,9769,5.9,31608,6.8,16292,15316,9722,-,30990,15613,15377,9056,6.1,27647,5.4,14293,13355,9186,6.7,28184,6.2,14291,13892,9075,6.9,25998,7.5,13164,12834,9238,7.3,27011,7.9,13969,13042
"안성시",-,-,-,-,-,-,-,-,-,-,10999,5.6,38804,6.7,19363,19441,10612,5.5,36921,6.7,18514,18406,11231,-,38330,19181,19149,10628,4.8,33188,5.8,16411,16778,11002,7.4,37314,7.8,18458,18856,10139,8.6,34268,8.3,17000,17268,10336,7.1,34628,6.9,17456,17173,10594,-,33426,16733,16693,9634,4.4,31274,3.5,15513,15762,9693,6.0,30932,5.3,15348,15584,10001,6.8,31859,6.9,15824,16036,9516,7.5,29627,7.8,14313,15315
"김포시",-,-,-,-,-,-,-,-,-,-,6409,5.1,24613,5.0,12081,12532,6177,6.0,23938,6.6,11555,12383,6724,-,23483,11806,11677,6250,5.9,22087,6.9,10724,11363,6316,6.5,21148,6.5,10342,10806,6183,6.6,21802,6.6,10618,11185,6161,8.2,21421,8.5,10559,10862,6020,-,19633,9808,9825,5938,5.9,20172,6.2,9894,10279,6166,7.8,20637,7.9,10169,10469,6224,8.0,20511,7.6,10233,10278,6179,7.5,20410,7.6,9899,10511
"화성시",-,-,-,-,-,-,-,-,-,-,17595,5.9,64570,5.6,32669,31900,14954,7.5,57862,8.0,29391,28471,15676,-,50525,25198,25327,16112,6.8,57161,7.8,28190,28970,15092,7.4,48548,9.3,24906,23643,15715,5.7,50287,7.6,25396,24891,15883,7.8,49710,8.9,24906,24804,14065,-,43509,21879,21630,13886,5.0,43158,7.3,21894,21264,13683,5.4,43131,7.7,21712,21418,13830,5.8,43314,8.4,21629,21685,13787,6.9,43495,9.3,21801,21694
"광주시",-,-,-,-,-,-,-,-,-,-,4813,4.6,17883,6.5,8754,9129,4393,6.3,15835,2.8,7679,8156,4161,-,15486,7860,7626,4300,5.9,16061,5.0,7865,8196,4368,7.6,16604,10.9,8360,8244,4316,9.1,16051,12.1,8091,7960,4262,9.9,15565,11.0,7560,8005,4014,-,13973,7036,6937,4542,12.2,15238,13.1,7616,7622,4736,13.2,16190,14.5,8150,8040,4728,13.9,15196,14.6,7676,7520,4894,13.9,15245,15.4,7541,7704
"양주시",-,-,-,-,-,-,-,-,-,-,5182,11.5,18785,12.7,9617,9168,4866,5.4,17332,7.2,8808,8525,4876,-,18311,9292,9019,4740,5.8,17674,4.9,8964,8710,4554,4.3,16623,6.1,8213,8410,4526,4.1,16601,5.9,8300,8301,4409,6.1,16252,6.3,8133,8119,4777,-,16389,8271,8118,5216,4.6,18169,6.8,8937,9232,5293,5.6,18249,6.8,9049,9201,5377,6.7,18764,8.0,9287,9477,5591,8.0,18701,9.5,9661,9039
"포천시",-,-,-,-,-,-,-,-,-,-,9566,6.4,35926,6.9,17975,17950,8988,8.5,33560,9.5,17092,16468,9258,-,31936,16284,15652,9395,5.7,33092,4.9,16750,16341,8501,6.3,28943,6.8,14921,14022,8710,6.3,29538,7.7,15199,14339,8837,6.5,28934,7.6,14759,14174,7870,-,24684,12580,12104,7794,5.9,23832,6.9,12318,11515,7864,5.1,23677,7.3,12280,11397,7586,5.8,22383,6.4,11438,10945,7425,7.1,21836,7.0,11419,10417
"미금시",-,,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-
"양주군",5671,,22988,11954,-,5672,,22525,11433,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-
"여주군",10971,-,38325,18864,19461,10754,-,37176,18032,19144,10405,6.8,36585,7.9,17724,18861,9895,7.3,33139,9.4,16272,16868,9705,-,32592,16291,16301,10115,5.6,33376,7.3,16079,17297,9823,6.2,29691,5.6,15405,14286,9599,5.3,28590,5.5,14790,13800,9546,4.8,27581,4.9,14215,13366,8787,-,26754,13360,13394,8831,6.0,26922,4.4,13665,13257,8824,6.2,26910,5.3,13711,13199,8589,6.5,25551,5.9,12747,12804,8809,6.1,25764,5.8,12942,12822
"화성군",16717,,56126,27727,-,16863,,60514,30213,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-
"광주군",4670,,18166,9124,-,4180,,15927,8065,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-
"연천군",5037,-,16641,8523,8118,4375,-,14727,7540,7188,4371,6.8,14871,6.3,7491,7380,4364,5.8,14251,5.9,7235,7016,4885,-,15663,7965,7698,4377,4.5,14031,3.5,7071,6960,4594,6.3,14123,6.8,7259,6864,4626,6.8,14005,6.8,7082,6924,4460,6.0,13269,6.4,6641,6628,4061,-,11912,6004,5908,3760,6.8,10589,7.5,5330,5259,3834,8.9,10664,10.5,5269,5394,3822,8.3,10387,9.9,5121,5267,4079,5.3,10877,5.0,5423,5455
"포천군",10513,,38965,19245,-,10394,,39059,19343,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-
"가평군",4560,-,15392,7556,7835,4433,-,14236,7306,6931,4887,6.2,16329,5.6,8426,7903,4825,7.2,14767,7.1,7463,7304,4907,-,15456,7698,7758,5008,5.0,14664,4.5,7611,7053,4678,4.4,14514,5.0,7020,7495,4957,4.8,15172,4.6,7339,7833,5005,5.3,15238,5.3,7504,7735,4514,-,13294,6663,6631,4071,6.2,11950,5.6,5890,6060,4049,5.8,11642,4.9,5760,5882,3997,5.2,11541,5.2,5687,5854,4008,5.6,11423,5.2,5654,5769
"양평군",9877,-,31221,15153,16068,9482,-,30565,14954,15611,9236,7.2,29935,8.2,14902,15033,9415,6.8,30354,8.1,14734,15620,9727,-,29590,14676,14914,9486,6.2,29124,6.8,13953,15171,9580,5.1,28696,5.9,14114,14582,9611,5.2,28707,6.0,14166,14541,9437,5.2,27165,5.8,13495,13670,8478,-,24390,12144,12246,8628,6.8,24305,6.9,11963,12343,8667,6.7,24909,7.0,12206,12703,8598,6.6,24462,6.7,11926,12536,8822,7.4,25315,7.5,12406,12909
"안성군",13496,,50081,24976,-,11999,,42550,21238,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-
"김포군",7117,,27775,13459,-,6596,,24339,11898,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-
"파주군",10393,,40639,20640,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-
"이천군",10561,,41677,21431,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-
"용인군",9596,,36153,18220,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-
"평택군",-,,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-
"강화군",-,,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-
"남양주군",-,,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-
"강원도",83566,-,277793,136726,141067,81640,-,266627,130713,135914,80337,1.7,259919,1.9,127808,132111,79260,1.9,248180,2.3,123202,124978,77444,-,238044,118748,119296,78578,1.6,237277,1.9,117825,119453,74155,1.6,215365,2.0,106707,108658,75288,1.8,217813,1.9,107928,109885,75154,1.8,216413,2.0,106391,110023,75790,-,214434,106951,107483,77742,1.6,212758,1.9,105614,107143,77466,1.7,212405,2.0,105191,107214,76562,1.8,205178,2.0,101060,104118,75765,1.8,199845,2.0,99430,100415
"춘천시",7124,-,24815,11976,12838,6908,-,24320,11908,12412,6525,6.9,22505,6.7,10911,11595,6465,6.7,21130,7.4,10323,10807,6566,-,21706,10785,10921,6487,5.8,20511,6.4,10030,10481,6321,6.1,20124,6.3,10122,10002,6718,6.9,20822,7.1,10334,10488,6791,6.2,21413,7.0,10423,10990,6486,-,19625,9717,9908,7737,4.5,23759,6.1,11667,12092,7604,5.7,23382,7.8,11240,12141,7476,6.1,21987,7.9,10642,11345,7290,6.0,20943,7.4,10187,10757
"원주시",8448,-,28910,14523,14387,8240,-,28867,14328,14539,8293,6.2,29680,6.0,14486,15194,8425,6.5,29004,7.0,14199,14804,8677,-,28442,14100,14342,8393,5.6,28004,5.6,13660,14343,8153,5.3,25540,5.5,12762,12777,8196,5.3,25642,5.5,12721,12921,8351,5.7,25963,5.7,12961,13002,8340,-,24992,12440,12552,7887,5.6,21946,6.6,10841,11105,8074,5.1,22727,5.9,11436,11292,8094,4.9,21972,5.3,10898,11075,8208,5.5,22065,5.4,10925,11139
"강릉시",8212,-,28047,13904,14143,8050,-,26117,12934,13182,7960,5.0,26526,5.1,13291,13234,7785,5.8,24606,6.8,12091,12515,7487,-,23080,11608,11472,7704,5.9,23273,6.6,11513,11760,7418,5.0,21563,5.5,10595,10968,7214,5.6,20537,5.8,10154,10383,7133,5.1,20324,5.6,10051,10273,7894,-,22763,11457,11306,8152,7.1,23738,7.4,12105,11633,7807,7.3,22630,7.0,11465,11164,7673,7.7,21253,7.2,10543,10709,7599,7.7,20662,7.0,10428,10235
"동해시",2010,-,6672,3250,3422,1958,-,6460,3035,3425,1850,7.4,6076,9.2,2948,3129,1905,5.3,5969,8.6,2964,3005,1852,-,5778,2830,2948,1893,6.2,5849,7.0,2932,2917,1741,6.1,5143,7.8,2459,2685,1794,7.9,5147,7.2,2536,2611,1740,5.1,5021,5.5,2409,2612,2527,-,7007,3435,3572,2581,6.8,7015,6.6,3546,3469,2402,6.0,6299,5.5,3221,3078,2286,5.8,5962,5.2,3062,2900,2238,6.0,5726,5.6,2988,2739
"태백시",553,-,1817,939,878,617,-,1990,989,1001,649,10.9,2091,10.2,1134,957,642,12.1,1861,11.8,985,876,626,-,1941,980,961,665,6.2,1943,8.3,1043,900,516,5.9,1528,6.6,731,797,533,9.3,1654,9.1,806,848,524,12.1,1530,12.7,703,827,674,-,2004,1025,979,580,7.0,1653,6.0,794,859,542,7.5,1533,6.0,742,792,582,7.8,1609,6.7,778,831,575,8.4,1563,7.9,759,804
"속초시",660,-,2481,1219,1261,649,-,2466,1225,1241,765,6.1,2943,7.1,1501,1442,747,9.3,2832,12.7,1399,1432,744,-,2622,1300,1322,644,9.1,2314,10.5,1149,1165,732,8.6,2599,13.1,1329,1270,747,11.3,2579,15.1,1347,1233,748,11.5,2554,14.5,1351,1202,815,-,2537,1267,1270,855,6.6,2398,7.8,1152,1247,842,6.3,2414,7.7,1195,1219,881,9.6,2431,10.4,1225,1205,906,9.5,2354,8.5,1187,1167
"삼척시",5719,-,16594,8084,8510,5566,-,15928,7790,8138,5345,7.1,15550,5.7,7655,7896,5418,8.3,15692,8.4,7937,7755,5222,-,14189,6978,7211,5243,5.8,13755,8.2,6814,6941,4774,3.4,11767,3.6,5574,6193,4967,3.6,12771,4.3,6278,6492,4940,4.3,12147,5.2,5699,6448,4863,-,11941,5802,6139,5155,6.5,12652,7.7,6160,6492,5013,6.8,11908,8.8,5770,6137,5063,7.1,11810,9.1,5694,6116,4809,7.1,11323,8.3,5435,5888
"홍천군",8852,-,28711,14342,14369,8571,-,27666,13160,14506,8798,5.2,27935,8.2,13493,14442,8401,8.7,24952,12.6,12251,12700,8162,-,24680,12202,12478,8825,6.2,26679,8.9,13085,13593,8382,7.3,22852,9.1,11171,11681,8614,7.4,23988,7.3,11601,12387,8577,7.7,24028,7.2,11480,12547,7755,-,21901,10845,11056,7252,6.0,19466,8.7,9585,9881,7350,7.0,19923,8.2,9750,10174,7453,5.7,20431,7.8,10011,10420,7278,5.8,19300,7.7,9702,9598
"횡성군",6858,-,22690,10922,11768,6757,-,22049,10687,11361,7101,7.0,22107,7.7,10692,11414,7391,5.8,21760,7.0,10711,11049,6191,-,18654,9324,9330,5983,7.9,16987,7.0,8384,8603,5816,6.3,17728,12.2,8853,8875,5926,6.6,17712,9.8,8720,8992,5931,8.5,17478,12.0,8697,8782,6210,-,17182,8572,8610,6801,2.5,18115,2.5,8987,9128,6770,2.5,18097,2.9,9058,9039,6604,2.8,17505,3.2,8744,8762,6383,3.0,16665,4.5,8373,8291
"영월군",4974,-,15441,7677,7763,4870,-,14012,6869,7142,4428,5.1,12376,7.1,6171,6205,4575,5.4,12469,7.1,6396,6074,4395,-,11896,5853,6043,4628,3.2,12203,3.9,6146,6057,4227,6.0,11204,8.1,5349,5855,4233,6.1,11277,7.9,5459,5818,4262,6.9,11022,8.3,5313,5709,3882,-,9798,4887,4911,4686,7.7,11027,7.5,5505,5522,4605,9.3,10831,10.5,5419,5412,4386,10.5,10364,11.6,5255,5108,4332,10.4,10047,9.9,5130,4917
"평창군",5891,-,19564,9727,9837,5686,-,18225,8985,9241,5518,3.9,16954,4.6,8270,8684,5672,4.9,17362,5.0,8491,8870,5250,-,15976,7969,8007,5335,5.1,15394,5.9,7649,7746,4982,6.8,14365,5.7,7150,7216,5152,8.3,14474,7.7,7351,7123,5018,7.7,14134,7.2,7189,6945,4995,-,13701,6871,6830,5165,6.6,13342,8.0,6470,6872,5252,6.7,13693,8.1,6656,7037,5177,7.3,13355,8.8,6431,6924,4971,7.6,12926,9.3,6328,6598
"정선군",4120,-,13865,6808,7057,4017,-,12810,6273,6537,3579,8.8,10612,11.3,5264,5348,3445,9.4,10208,13.3,5125,5083,4083,-,11846,6075,5771,3786,7.2,11000,10.0,5536,5464,3496,7.4,8590,7.0,4422,4168,3386,7.0,8623,7.6,4439,4184,3342,6.2,8528,7.0,4306,4222,3406,-,9058,4623,4435,3387,6.2,8697,6.0,4664,4033,3323,5.9,8814,6.5,4633,4181,3190,7.4,7994,7.1,4096,3898,3583,7.1,8674,5.7,4520,4155
"철원군",5423,-,19042,9425,9617,5385,-,19404,9521,9884,5172,6.2,18573,5.7,9179,9394,5120,6.0,18056,6.6,9114,8942,4959,-,16791,8417,8374,5016,3.7,16641,3.9,8579,8062,4925,5.9,15815,6.9,8007,7808,5138,6.7,16089,7.9,8135,7954,5122,6.1,15643,7.7,7960,7682,4764,-,14588,7309,7279,4542,5.2,12615,5.1,6411,6204,4549,6.2,12989,6.3,6541,6448,4522,6.9,12599,6.8,6289,6310,4574,8.2,12451,7.8,6409,6042
"화천군",2440,-,7834,3935,3899,2409,-,7613,3781,3832,2417,6.1,7675,5.7,3894,3781,2393,6.4,7531,5.5,3705,3826,2434,-,7200,3598,3602,2453,6.3,7351,5.4,3572,3779,2349,5.0,6520,5.9,3222,3298,2496,3.7,6785,4.4,3401,3383,2541,3.1,6920,4.6,3472,3448,2169,-,5968,2955,3013,2114,5.9,5869,6.8,2906,2963,2277,5.3,6251,4.8,3012,3239,2366,5.5,6240,4.1,2992,3248,2304,5.2,6126,4.6,2946,3181
"양구군",2633,-,8764,4325,4440,2574,-,8251,4039,4212,2232,9.9,7325,9.9,3493,3832,2158,9.7,7410,9.8,3421,3988,2314,-,7236,3629,3607,2469,3.7,7784,3.1,3880,3905,2188,5.4,6193,6.5,3161,3032,2075,7.3,5975,8.1,3043,2932,2070,4.7,6141,5.5,3038,3102,2257,-,6540,3286,3254,2334,7.1,6885,8.9,3348,3537,2379,5.3,6851,8.1,3393,3458,2413,5.6,6753,7.6,3347,3406,2322,4.8,6335,6.2,3067,3268
"인제군",3123,-,10692,5444,5248,3071,-,10060,5130,4930,3166,9.2,10204,9.4,5195,5009,2900,11.6,9063,11.3,4656,4407,2914,-,9063,4612,4451,3101,8.5,9304,7.7,4749,4555,2637,6.6,7524,6.0,3782,3742,2765,7.4,8118,7.7,4064,4054,2799,7.0,8221,6.8,4045,4177,2872,-,8414,4280,4134,2973,8.0,8868,12.1,4433,4435,3251,7.4,9336,11.7,4624,4713,3135,6.7,8905,10.2,4396,4510,3255,5.1,9134,10.0,4555,4580
"고성군",3118,-,10282,4849,5433,3015,-,10271,5184,5087,3110,5.2,10547,6.0,5195,5352,2837,9.7,9071,7.5,4580,4491,2458,-,7726,3865,3861,2624,11.9,7915,11.3,3825,4090,2565,5.3,7664,4.2,3751,3913,2461,7.4,7421,5.8,3534,3888,2395,7.4,7196,5.9,3381,3815,2477,-,7020,3507,3513,2353,9.3,6465,12.1,3149,3316,2307,8.4,6565,9.3,3132,3433,2296,9.5,6287,10.1,2985,3302,2233,8.9,6034,9.3,2814,3219
"양양군",3406,-,11573,5376,6196,3298,-,10117,4874,5243,3427,7.7,10240,6.6,5037,5203,2982,6.3,9207,8.9,4854,4352,3110,-,9218,4623,4595,3330,5.9,10370,8.4,5278,5092,2935,5.5,8645,6.9,4267,4379,2875,5.4,8199,7.5,4004,4195,2871,5.1,8152,7.4,3914,4238,3404,-,9395,4673,4722,3188,9.5,8248,8.1,3891,4357,3116,9.5,8163,10.2,3906,4258,2965,9.8,7722,9.5,3673,4049,2906,9.9,7516,9.6,3678,3838
"명주군",-,,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-
"삼척군",-,,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-
"춘천군",-,,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-
"원주군",-,,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-
"춘성군",-,,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-
"청주시",4005,-,16949,8267,8682,3911,-,15114,7720,7394,4189,8.6,15993,10.8,7898,8096,3915,12.8,14230,12.5,6952,7278,4044,-,14802,7405,7397,3886,10.8,14008,11.6,7036,6971,3566,5.9,12822,7.8,6318,6505,3966,8.2,14316,10.2,6969,7347,3714,6.7,13413,8.5,6496,6917,6622,-,21919,11087,10832,6097,7.0,18116,7.0,9105,9012,6104,12.1,18061,11.0,9334,8727,6440,13.5,19245,14.9,9794,9451,6670,19.7,20523,20.7,10692,9831
"충주시",13192,-,41903,20587,21315,12909,-,40521,20459,20062,12085,4.7,36773,5.3,18424,18349,11565,6.1,35275,6.5,17670,17605,12167,-,37622,18708,18914,11802,4.6,34538,4.7,17320,17218,11297,5.1,32198,5.0,15878,16320,10840,5.1,30867,5.3,15333,15533,11094,5.2,30868,5.3,15286,15581,11727,-,33416,16796,16620,12400,4.4,34438,4.7,17362,17076,12329,4.2,34673,4.8,17494,17179,12324,4.4,34007,5.1,17177,16831,11918,4.8,32055,5.3,15892,16164
"제천시",8481,-,28838,14076,14762,8263,-,27489,13517,13972,8425,6.6,25905,7.6,13052,12853,7956,6.6,24671,7.5,12477,12194,7803,-,22990,11485,11505,7848,5.4,23219,5.9,11650,11569,6996,4.4,20048,4.3,9597,10451,6958,4.9,19463,5.0,9365,10098,7083,4.7,19291,4.7,9304,9987,7538,-,20554,10318,10236,7002,6.1,18090,6.3,8960,9130,7230,6.8,18764,7.5,9384,9381,7237,6.9,18253,7.7,8986,9268,7092,7.4,17560,7.9,8603,8957
"청원군",16078,-,57859,28388,29470,16033,-,54840,27367,27473,15711,5.7,54104,7.6,27048,27056,15484,5.9,45768,8.4,22641,23127,13953,-,44681,22289,22392,14413,10.4,40942,6.5,19793,21149,13402,4.9,43840,7.9,22056,21785,13404,5.3,41321,9.1,21378,19943,13238,6.5,40097,10.7,20551,19546,12361,-,36542,18186,18356,13224,6.4,37972,6.9,18769,19202,13406,4.7,38747,5.5,18940,19807,13446,2.5,37856,4.2,18222,19633,13228,2.6,37325,4.7,18313,19012
"보은군",7913,-,24694,11719,12975,7810,-,23795,11305,12490,7479,4.8,20930,5.2,9963,10967,7462,4.9,20115,5.7,9710,10405,7407,-,20076,9770,10306,7106,5.4,18495,5.9,8767,9728,6551,5.9,16570,6.2,8290,8281,6355,5.0,16262,6.4,8193,8068,6265,4.3,15908,6.9,7840,8068,6085,-,15163,7331,7832,6405,5.8,16343,5.5,7982,8361,6176,4.3,15734,5.5,7560,8174,6022,4.0,15040,5.3,7185,7855,5896,4.6,14543,4.7,7147,7397
"옥천군",9090,-,27650,13441,14209,9012,-,27045,13082,13963,8727,12.9,27570,13.4,13673,13897,8151,5.0,25789,6.1,12113,13676,8248,-,23484,11522,11962,8384,3.0,24532,2.9,12125,12407,7567,8.0,20976,6.5,10386,10590,7304,8.1,19597,7.8,9602,9995,7132,7.8,18858,8.0,9302,9556,7283,-,19248,9472,9776,7538,3.6,20604,5.3,10029,10576,6849,5.6,18567,7.2,8956,9611,6473,5.2,17719,8.8,8528,9191,6384,4.8,16618,8.6,7890,8728
"영동군",9692,-,27019,12660,14359,9520,-,26840,12787,14054,8981,7.1,26621,7.2,12856,13765,8894,8.2,26470,8.2,13103,13367,9254,-,28408,14260,14148,8974,5.3,25889,5.7,13040,12849,8560,6.6,24274,6.8,12159,12115,8196,6.5,22870,5.8,11572,11297,7983,6.1,21827,4.9,10897,10931,8192,-,21366,10396,10970,8627,8.3,21860,11.0,10962,10898,8234,8.0,21008,11.7,10723,10286,8252,8.1,20147,10.6,10144,10003,8102,8.3,20020,10.4,9786,10234
